,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87143,1099.8,939.95,5.1543,0.56857,2.0914,10.149,0.59714,0.34571,6.8429,16.84,0.36857,4.0057,0.094286,2.5343,4.42,6.86,643.66,152.79,36.717,35.714,2265.1,1065.1,64,23.143,102.57,233.14,14.857,8.8571,394.29,172,2,259.43,0.85714,140.86,193.43,57.714,669.71,242.29,325.43,7.4286,182.57,1.4286,23.429,10.571,31.714,99.714,4.2857,2.2857,62.857,39.143,0.28571,69.714,0,47.143,59.429,20,6.8571,0.57143,9.4286
1.0714,1112.8,1039.1,5.9,0.90286,2.3971,9.6486,0.61714,0.21429,6.5086,15.463,0.1,4.1629,0.17714,3.1114,4.1514,5.8943,673,174.58,41.703,36.857,2653.7,1133.1,80.571,40.571,120.86,233.71,20.571,6.2857,372,169.43,1.4286,284,0.85714,184.86,191.43,58,716.57,268.57,320.86,6,168.29,2,28.571,15.143,40.571,80.286,10.571,0.85714,60,49.429,0.28571,59.429,0,87.714,56.286,15.429,7.7143,2,6.2857
1.0829,1235.7,1435.5,6.3229,1.6343,2.2057,10.829,1.1629,0.38571,7.6543,14.534,0.15429,3.5686,0.25714,3.4543,5.58,6.3914,682.19,205.65,46.023,42.857,3981.1,1417.1,81.143,54.571,108.86,268.57,34.571,10.286,446.57,168.29,1.4286,248.57,1.4286,198.86,252.29,58.571,755.71,306,430.57,7.1429,192.86,3.4286,36.857,16.286,34.286,97.429,9.7143,0.57143,70.857,48.571,0.28571,58,0.57143,70,85.429,11.429,8.2857,1.7143,10
0.60857,1217.7,1404.7,5.1343,0.61429,1.7971,9.1829,0.77143,0.38,7.8257,14.923,0.40286,1.54,0.21143,2.4371,5.2657,5.3429,920.87,199.3,73.826,15.429,3328.3,1375.7,65.714,15.143,57.429,230.86,14.857,8.8571,447.14,171.14,3.4286,74.286,1.7143,82.286,155.14,46,876.57,284,545.71,3.4286,192.29,4.3291,24.857,8,17.429,95.429,5.4286,2.8571,72.571,49.429,0.85714,22.286,0,32.857,58.857,18,9.4286,2,26
0.70857,1188.8,1145.9,7.6514,1.1286,1.7057,5.1857,0.73714,0.23143,6.6914,13.486,0.82,1.7514,0.12,2,5.0771,6.2914,954.77,262.25,68.46,17.429,3388,1122.3,96,30.571,50,161.71,16.286,5.4286,409.14,162,6.5714,82.571,0.85714,65.714,141.14,64.571,899.43,327.14,533.43,2.8571,210.55,2,35.143,8.5714,18.857,86.571,4,1.7143,73.714,42.857,0.85714,22.286,0,23.714,51.143,22,7.4286,2,12
0.87143,1017,1252.8,8.7543,3.78,1.86,3.9543,3.6743,0.30571,6.3314,15.189,0.32,1.6314,0.18571,2,4.3057,6.4829,925.83,262.65,67.477,22.286,3433.4,1265.4,105.71,85.714,56.571,137.71,66.286,7.1429,386.29,180.86,2.2857,78.857,1.1429,67.429,121.43,60.571,936.29,350,539.71,5.7143,144.59,2.2857,38.286,20,22.286,72.857,22,1.4286,58,49.429,0.85714,25.714,1.1429,25.429,54.286,22.857,9.1429,2.2857,22.571
1.1686,1050.2,1045.7,8.4029,3.8857,1.66,3.9486,4.7686,0.38571,6.1543,15.257,0.16286,1.6743,0.25429,2.1857,4.1943,5.7343,1046.7,273.64,62.309,29.429,3564,1249.7,109.14,81.143,48.857,138,86.857,8,362.57,187.71,2,73.429,1.7143,71.143,114,58.286,1030.3,352.57,483.43,7.7143,133.71,1.7143,42,25.714,19.143,65.429,23.143,2.8571,62,42.571,0.28571,23.143,0.28571,23.429,44.571,20,15.714,2.5714,16.286
1.36,1056,881.05,10.314,2.3657,1.3371,3.3629,4.9029,0.42571,6.2114,13.117,0.24286,1.5143,0.16286,2,3.6543,4.9543,1014.7,285.94,57.3,41.143,3471.7,1285.7,133.14,44.857,46.286,116.29,90,9.4286,378.86,164.57,1.7143,77.143,0.57143,70.571,102.57,49.714,1008.9,363.43,462.29,9.4286,139.16,2.2857,54,14.571,13.143,61.714,30.286,5.7143,53.143,38,0.57143,20.286,1.4286,30.571,39.714,18,9.4286,0,8
1.6086,1165.3,1020.9,10.543,3.0371,1.4171,3.6943,7.3429,0.23714,5.4629,13.114,0.49429,1.5714,0.045714,2.2029,3.38,5.0143,1037.7,284.89,61.034,45.143,3668,1745.1,137.71,57.429,48.857,136,136.29,4.8571,340.86,175.14,3.1429,73.714,0.28571,77.143,95.143,52,1052.3,371.71,484,13.429,148.58,4,55.714,27.714,18,67.714,49.714,2,57.714,42.571,0.57143,18.857,0,27.143,36.857,23.429,11.429,3.7143,11.429
1.1486,1125.6,1010.4,8.02,3.3257,1.3914,3.3286,3.3,0.38286,5.72,13.157,0.11714,1.5914,0.18286,1.1514,2.8143,4.8771,1020.4,305.89,75.589,34.571,3536.6,1716.6,104.57,56,43.429,133.43,60,9.4286,353.14,176.57,1.1429,77.429,1.1429,42.571,83.143,51.714,1072.3,380,545.14,5.1429,154.58,1.4286,56.571,18,19.143,67.143,18.286,1.1429,62.571,46,0.28571,15.429,0,21.143,32.571,19.714,13.714,0.57143,18.571
